"CLAVE
ENTIDAD","NOMBRE
ENTIDAD","CLAVE
DISTRITO",CABECERA DISTRITAL,"CLAVE
MUNICIPIO","NOMBRE
MUNICIPIO",SECCION,"PADRON
HOMBRES","PADRON
MUJERES","PADRON
NO BINARIO","PADRON
ELECTORAL","LISTA
HOMBRES","LISTA
MUJERES","LISTA
NO BINARIO","LISTA
NOMINAL"
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,12,593,599,0,1192,587,596,0,1183
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,13,1154,1361,0,2515,1143,1349,0,2492
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,14,2616,2830,0,5446,2587,2798,0,5385
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,15,784,944,0,1728,778,940,0,1718
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,16,776,899,0,1675,765,890,0,1655
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,17,628,688,0,1316,619,683,0,1302
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,18,521,516,0,1037,517,511,0,1028
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,19,548,571,0,1119,541,568,0,1109
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,20,471,533,0,1004,466,528,0,994
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,21,216,225,0,441,215,223,0,438
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,22,628,739,0,1367,625,731,0,1356
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,23,319,361,0,680,314,361,0,675
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,24,390,466,0,856,387,462,0,849
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,25,614,677,0,1291,606,672,0,1278
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,26,680,726,0,1406,677,720,0,1397
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,27,1018,1094,0,2112,1006,1083,0,2089
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,28,645,763,0,1408,638,756,0,1394
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,29,800,918,0,1718,794,913,0,1707
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,31,1458,1648,0,3106,1439,1639,0,3078
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,32,923,1020,0,1943,914,1005,0,1919
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,33,1036,1192,0,2228,1024,1180,0,2204
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,34,603,793,0,1396,595,784,0,1379
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,35,551,655,0,1206,548,650,0,1198
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,36,999,1147,0,2146,985,1136,0,2121
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,37,575,740,0,1315,569,733,0,1302
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,39,622,715,0,1337,606,706,0,1312
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,40,1343,1549,0,2892,1326,1521,0,2847
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,42,327,347,0,674,323,343,0,666
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,43,2013,2333,0,4346,1978,2316,0,4294
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,44,1296,1390,0,2686,1273,1384,0,2657
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,45,201,282,1,484,198,276,1,475
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,46,1027,1130,0,2157,1022,1114,0,2136
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,47,1317,1507,0,2824,1299,1489,0,2788
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,48,164,193,0,357,163,192,0,355
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,618,805,868,0,1673,791,854,0,1645
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,619,968,1029,0,1997,953,1014,0,1967
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,634,1185,1475,0,2660,1176,1462,0,2638
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,635,1155,1307,0,2462,1141,1295,0,2436
29,TLAXCALA,1,APIZACO                                           ,3,APIZACO,636,675,806,0,1481,669,797,0,1466
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,49,375,437,0,812,373,432,0,805
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,50,193,211,0,404,188,208,0,396
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,51,186,190,0,376,182,189,0,371
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,52,57,66,0,123,56,64,0,120
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,53,626,646,0,1272,617,643,0,1260
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,54,232,273,0,505,231,272,0,503
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,55,190,207,0,397,188,205,0,393
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,56,654,694,0,1348,650,689,0,1339
29,TLAXCALA,1,APIZACO                                           ,4,ATLANGATEPEC,57,194,219,0,413,193,216,0,409
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,59,504,595,0,1099,498,586,0,1084
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,60,421,441,0,862,414,430,0,844
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,61,250,262,0,512,248,258,0,506
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,62,198,175,0,373,196,169,0,365
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,63,190,198,0,388,190,198,0,388
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,64,108,124,0,232,108,124,0,232
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,65,112,127,0,239,111,127,0,238
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,66,245,267,0,512,245,263,0,508
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,67,125,128,0,253,122,127,0,249
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,68,1131,1180,0,2311,1124,1178,0,2302
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,69,450,504,0,954,446,502,0,948
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,70,301,274,0,575,299,271,0,570
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,71,555,545,0,1100,549,541,0,1090
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,72,407,415,0,822,404,412,0,816
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,73,153,164,0,317,151,164,0,315
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,74,577,602,0,1179,573,598,0,1171
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,75,267,272,0,539,267,270,0,537
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,76,116,111,0,227,116,110,0,226
29,TLAXCALA,1,APIZACO                                           ,5,ATLTZAYANCA,77,750,820,0,1570,739,811,0,1550
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,100,1571,1780,0,3351,1553,1758,0,3311
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,101,1036,1195,0,2231,1026,1188,0,2214
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,102,1150,1240,0,2390,1129,1215,0,2344
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,103,734,816,0,1550,723,807,0,1530
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,104,1422,1608,0,3030,1399,1596,0,2995
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,105,233,280,0,513,229,274,0,503
29,TLAXCALA,1,APIZACO                                           ,7,EL CARMEN TEQUEXQUITLA,106,126,122,0,248,125,120,0,245
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,107,1564,1669,0,3233,1539,1654,0,3193
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,108,952,1061,0,2013,948,1053,0,2001
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,109,1310,1354,0,2664,1298,1346,0,2644
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,110,824,853,0,1677,813,847,0,1660
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,111,142,151,0,293,140,148,0,288
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,112,87,84,0,171,85,83,0,168
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,113,151,178,0,329,151,176,0,327
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,114,481,466,0,947,473,461,0,934
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,115,282,299,0,581,274,284,0,558
29,TLAXCALA,1,APIZACO                                           ,8,CUAPIAXTLA,116,257,270,0,527,254,269,0,523
29,TLAXCALA,1,APIZACO                                           ,9,CUAXOMULCO,117,728,798,0,1526,722,785,0,1507
29,TLAXCALA,1,APIZACO                                           ,9,CUAXOMULCO,118,553,604,0,1157,548,592,0,1140
29,TLAXCALA,1,APIZACO                                           ,9,CUAXOMULCO,119,290,358,0,648,284,352,0,636
29,TLAXCALA,1,APIZACO                                           ,9,CUAXOMULCO,120,151,149,0,300,148,147,0,295
29,TLAXCALA,1,APIZACO                                           ,9,CUAXOMULCO,121,709,791,0,1500,699,783,0,1482
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,178,2168,2446,0,4614,2151,2428,0,4579
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,179,2171,2491,0,4662,2154,2466,0,4620
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,180,2171,2373,0,4544,2159,2354,0,4513
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,181,1020,1178,0,2198,1012,1167,0,2179
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,182,777,819,0,1596,766,816,0,1582
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,183,1108,1285,0,2393,1103,1279,0,2382
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,184,815,937,0,1752,810,929,0,1739
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,185,717,812,0,1529,714,807,0,1521
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,186,555,709,0,1264,550,703,0,1253
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,187,927,1048,0,1975,920,1039,0,1959
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,188,2386,2668,0,5054,2357,2658,0,5015
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,189,744,842,0,1586,736,834,0,1570
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,190,495,554,0,1049,489,545,0,1034
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,191,635,705,0,1340,630,694,0,1324
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,192,1103,1223,0,2326,1095,1215,0,2310
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,193,495,535,0,1030,488,532,0,1020
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,194,1517,1670,0,3187,1499,1653,0,3152
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,195,1207,1339,0,2546,1191,1330,0,2521
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,196,638,671,0,1309,632,666,0,1298
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,197,153,155,0,308,153,154,0,307
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,198,327,346,0,673,324,343,0,667
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,199,424,425,0,849,422,422,0,844
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,200,761,839,0,1600,755,834,0,1589
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,201,2053,2207,0,4260,2025,2188,0,4213
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,202,329,331,0,660,326,328,0,654
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,203,1118,1162,0,2280,1109,1157,0,2266
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,204,1413,1584,0,2997,1404,1574,0,2978
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,205,157,181,0,338,155,180,0,335
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,206,601,738,0,1339,598,733,0,1331
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,207,430,429,0,859,423,425,0,848
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,208,466,489,0,955,462,481,0,943
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,209,444,481,0,925,439,480,0,919
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,210,148,146,0,294,147,146,0,293
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,211,530,591,0,1121,519,587,0,1106
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,212,304,318,0,622,303,315,0,618
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,213,1589,1751,0,3340,1573,1737,0,3310
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,214,1213,1406,0,2619,1206,1392,0,2598
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,215,183,205,0,388,179,201,0,380
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,216,532,609,0,1141,520,596,0,1116
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,217,558,611,0,1169,554,607,0,1161
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,218,350,404,0,754,346,400,0,746
29,TLAXCALA,1,APIZACO                                           ,13,HUAMANTLA,219,477,517,0,994,476,515,0,991
29,TLAXCALA,1,APIZACO                                           ,16,IXTENCO,259,759,881,0,1640,752,875,0,1627
29,TLAXCALA,1,APIZACO                                           ,16,IXTENCO,260,636,694,0,1330,631,692,0,1323
29,TLAXCALA,1,APIZACO                                           ,16,IXTENCO,261,821,910,0,1731,810,903,0,1713
29,TLAXCALA,1,APIZACO                                           ,16,IXTENCO,262,666,727,0,1393,661,723,0,1384
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,365,1669,1921,0,3590,1647,1904,0,3551
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,366,1288,1352,0,2640,1278,1340,0,2618
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,367,1084,1248,0,2332,1072,1241,0,2313
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,368,1080,1152,0,2232,1070,1142,0,2212
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,369,1213,1415,0,2628,1198,1403,0,2601
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,370,607,683,0,1290,602,670,0,1272
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,371,1464,1565,0,3029,1432,1524,0,2956
29,TLAXCALA,1,APIZACO                                           ,26,SANTA CRUZ TLAXCALA,609,428,478,0,906,422,473,0,895
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,398,1409,1496,0,2905,1386,1484,0,2870
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,399,879,957,0,1836,872,946,0,1818
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,403,618,642,0,1260,617,637,0,1254
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,404,1376,1417,0,2793,1356,1407,0,2763
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,405,155,143,0,298,155,143,0,298
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,406,280,258,0,538,279,256,0,535
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,407,398,431,0,829,393,429,0,822
29,TLAXCALA,1,APIZACO                                           ,30,TERRENATE,408,732,788,0,1520,725,777,0,1502
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,409,890,959,0,1849,882,952,0,1834
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,410,674,744,0,1418,665,739,0,1404
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,411,1572,1731,0,3303,1554,1711,0,3265
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,412,1794,1999,0,3793,1776,1973,0,3749
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,413,704,797,0,1501,698,783,0,1481
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,414,383,440,0,823,380,433,0,813
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,415,521,622,0,1143,513,618,0,1131
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,416,643,635,0,1278,637,632,0,1269
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,417,173,189,0,362,172,189,0,361
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,418,241,257,0,498,238,254,0,492
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,419,379,356,0,735,376,355,0,731
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,420,1135,1220,0,2355,1120,1206,0,2326
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,421,1348,1443,0,2791,1334,1430,0,2764
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,423,130,134,0,264,129,134,0,263
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,620,970,1079,0,2049,965,1069,0,2034
29,TLAXCALA,1,APIZACO                                           ,31,TETLA DE LA SOLIDARIDAD,621,1294,1393,0,2687,1291,1380,0,2671
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,58,133,159,0,292,132,158,0,290
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,470,561,626,0,1187,551,617,0,1168
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,471,781,881,0,1662,772,873,0,1645
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,472,680,784,0,1464,670,775,0,1445
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,473,573,664,0,1237,567,653,0,1220
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,474,1029,1193,0,2222,1014,1174,0,2188
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,475,621,686,0,1307,615,677,0,1292
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,476,1672,1897,0,3569,1648,1873,0,3521
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,477,537,560,0,1097,535,553,0,1088
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,478,276,282,0,558,270,279,0,549
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,479,194,170,0,364,194,170,0,364
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,480,130,131,0,261,128,128,0,256
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,481,1012,1105,0,2117,1003,1086,0,2089
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,482,990,1049,0,2039,981,1042,0,2023
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,483,65,82,0,147,65,82,0,147
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,484,935,1009,0,1944,923,1006,0,1929
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,485,385,399,0,784,380,395,0,775
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,486,316,359,0,675,308,353,0,661
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,487,60,32,0,92,58,32,0,90
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,488,717,723,0,1440,708,719,0,1427
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,489,56,49,0,105,56,48,0,104
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,490,99,98,0,197,99,97,0,196
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,491,1355,1470,0,2825,1343,1456,0,2799
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,492,217,195,0,412,217,193,0,410
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,493,255,279,0,534,254,278,0,532
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,494,452,458,0,910,449,455,0,904
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,495,451,497,0,948,443,494,0,937
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,496,369,370,0,739,367,365,0,732
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,497,242,248,0,490,241,245,0,486
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,498,184,195,0,379,184,195,0,379
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,499,511,537,0,1048,508,529,0,1037
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,500,260,257,0,517,260,253,0,513
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,501,696,741,0,1437,691,736,0,1427
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,502,188,191,0,379,186,190,0,376
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,503,84,72,0,156,83,72,0,155
29,TLAXCALA,1,APIZACO                                           ,34,TLAXCO,504,128,112,0,240,127,112,0,239
29,TLAXCALA,1,APIZACO                                           ,35,TOCATLAN,505,1329,1394,0,2723,1315,1379,0,2694
29,TLAXCALA,1,APIZACO                                           ,35,TOCATLAN,506,765,820,0,1585,758,814,0,1572
29,TLAXCALA,1,APIZACO                                           ,35,TOCATLAN,507,316,336,0,652,315,334,0,649
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,520,742,891,0,1633,736,872,0,1608
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,521,536,597,0,1133,531,590,0,1121
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,522,685,751,0,1436,675,742,0,1417
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,523,609,707,0,1316,602,701,0,1303
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,524,309,340,0,649,306,339,0,645
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,525,459,495,0,954,456,494,0,950
29,TLAXCALA,1,APIZACO                                           ,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,526,51,76,0,127,51,76,0,127
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,529,791,890,0,1681,782,884,0,1666
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,530,688,788,0,1476,669,773,0,1442
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,536,398,427,0,825,393,425,0,818
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,537,139,149,0,288,137,148,0,285
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,613,1144,1348,0,2492,1130,1331,0,2461
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,614,1056,1171,0,2227,1048,1157,0,2205
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,615,1117,1252,0,2369,1103,1240,0,2343
29,TLAXCALA,1,APIZACO                                           ,38,TZOMPANTEPEC,616,1022,1116,0,2138,1006,1106,0,2112
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,538,1288,1390,0,2678,1271,1380,0,2651
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,539,1145,1214,0,2359,1135,1202,0,2337
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,540,1875,2010,0,3885,1852,1986,0,3838
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,541,1519,1563,0,3082,1509,1551,0,3060
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,542,1367,1503,0,2870,1353,1493,0,2846
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,543,1159,1207,0,2366,1147,1196,0,2343
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,544,370,371,0,741,369,369,0,738
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,545,326,370,0,696,323,365,0,688
29,TLAXCALA,1,APIZACO                                           ,39,XALOZTOC,546,463,442,0,905,458,433,0,891
29,TLAXCALA,1,APIZACO                                           ,50,SAN JOSE TEACALCO,531,678,731,0,1409,668,727,0,1395
29,TLAXCALA,1,APIZACO                                           ,50,SAN JOSE TEACALCO,532,386,430,0,816,384,428,0,812
29,TLAXCALA,1,APIZACO                                           ,50,SAN JOSE TEACALCO,533,339,335,0,674,334,333,0,667
29,TLAXCALA,1,APIZACO                                           ,50,SAN JOSE TEACALCO,534,625,665,0,1290,621,657,0,1278
29,TLAXCALA,1,APIZACO                                           ,50,SAN JOSE TEACALCO,535,336,378,0,714,332,374,0,706
29,TLAXCALA,1,APIZACO                                           ,54,EMILIANO ZAPATA,400,59,57,0,116,59,57,0,116
29,TLAXCALA,1,APIZACO                                           ,54,EMILIANO ZAPATA,401,89,101,0,190,89,100,0,189
29,TLAXCALA,1,APIZACO                                           ,54,EMILIANO ZAPATA,607,1211,1329,0,2540,1192,1318,0,2510
29,TLAXCALA,1,APIZACO                                           ,54,EMILIANO ZAPATA,608,447,419,0,866,446,417,0,863
29,TLAXCALA,1,APIZACO                                           ,55,LAZARO CARDENAS,402,158,175,0,333,157,175,0,332
29,TLAXCALA,1,APIZACO                                           ,55,LAZARO CARDENAS,606,1124,1220,0,2344,1118,1207,0,2325
29,TLAXCALA,2,TLAXCALA                                          ,1,AMAXAC DE GUERRERO,1,634,676,0,1310,625,672,0,1297
29,TLAXCALA,2,TLAXCALA                                          ,1,AMAXAC DE GUERRERO,2,1790,2074,0,3864,1771,2053,0,3824
29,TLAXCALA,2,TLAXCALA                                          ,1,AMAXAC DE GUERRERO,3,1536,1722,0,3258,1518,1712,0,3230
29,TLAXCALA,2,TLAXCALA                                          ,1,AMAXAC DE GUERRERO,4,369,395,0,764,364,393,0,757
29,TLAXCALA,2,TLAXCALA                                          ,2,APETATITLAN DE ANTONIO CARVAJAL,5,1347,1486,0,2833,1333,1477,0,2810
29,TLAXCALA,2,TLAXCALA                                          ,2,APETATITLAN DE ANTONIO CARVAJAL,6,412,467,0,879,407,464,0,871
29,TLAXCALA,2,TLAXCALA                                          ,2,APETATITLAN DE ANTONIO CARVAJAL,7,157,175,0,332,156,173,0,329
29,TLAXCALA,2,TLAXCALA                                          ,2,APETATITLAN DE ANTONIO CARVAJAL,8,1118,1296,0,2414,1104,1284,0,2388
